Date,ELCO.TA,ICL.TA,NICE.TA,ORL.TA,PTNR.TA,TEVA.TA
2006-05-21 00:00:00+00:00,4286.61474609375,768.3905029296875,12442.5048828125,,2387.907470703125,13670.3486328125
2006-05-22 00:00:00+00:00,4086.29833984375,732.3231201171875,12171.2607421875,,2393.732421875,13628.9482421875
2006-05-23 00:00:00+00:00,3977.82666015625,746.8283081054688,12373.458984375,,2428.68603515625,13802.8271484375
2006-05-24 00:00:00+00:00,3911.31787109375,736.6355590820312,12107.1513671875,,2382.664306640625,13579.265625
2006-05-25 00:00:00+00:00,3911.31787109375,744.8682861328125,11949.33984375,,2335.476806640625,13355.703125
2006-05-28 00:00:00+00:00,3953.281494140625,744.8682861328125,12097.287109375,,2355.865966796875,14001.5478515625
2006-05-29 00:00:00+00:00,3958.824462890625,751.5331420898438,12146.603515625,,2352.95361328125,14158.869140625
2006-05-30 00:00:00+00:00,3873.313720703125,756.2373657226562,12087.423828125,,2320.330078125,13869.0693359375
2006-05-31 00:00:00+00:00,3800.470947265625,750.7490844726562,12250.16796875,,2268.482421875,13711.7451171875
2006-06-01 00:00:00+00:00,3800.470947265625,750.7490844726562,12250.16796875,,2268.482421875,13893.9072265625
2006-06-04 00:00:00+00:00,3800.470947265625,750.7490844726562,12023.3134765625,,2295.86279296875,13893.9072265625
2006-06-05 00:00:00+00:00,3950.114013671875,749.57275390625,11973.9990234375,,2290.619384765625,13811.1064453125
2006-06-06 00:00:00+00:00,3811.5556640625,745.2603149414062,11283.572265625,,2278.385986328125,13372.2666015625
2006-06-07 00:00:00+00:00,3844.0185546875,750.7490844726562,11175.07421875,,2281.922119140625,13670.3486328125
2006-06-08 00:00:00+00:00,3783.843017578125,746.4362182617188,11145.482421875,,2259.52734375,13695.1904296875
2006-06-11 00:00:00+00:00,3687.248779296875,746.4362182617188,10987.673828125,,2239.489990234375,13455.0654296875
2006-06-12 00:00:00+00:00,3722.87744140625,733.1071166992188,11056.712890625,,2240.668701171875,13521.3056640625
2006-06-13 00:00:00+00:00,3615.198486328125,726.0505981445312,10829.859375,,2208.255126953125,13388.826171875
2006-06-14 00:00:00+00:00,3619.156982421875,744.0842895507812,10287.3798828125,,2206.487060546875,13372.2666015625
2006-06-15 00:00:00+00:00,3998.412109375,744.0842895507812,10287.3798828125,,2206.487060546875,13372.2666015625
2006-06-18 00:00:00+00:00,,744.0842895507812,10287.3798828125,,2206.487060546875,13372.2666015625
2006-06-19 00:00:00+00:00,3998.412109375,744.0842895507812,10287.3798828125,,2206.487060546875,13372.2666015625
2006-06-20 00:00:00+00:00,3998.412109375,744.0842895507812,10287.3798828125,,2206.487060546875,13372.2666015625
2006-06-21 00:00:00+00:00,3998.412109375,744.0842895507812,10287.3798828125,,2206.487060546875,13372.2666015625
2006-06-22 00:00:00+00:00,3998.412109375,744.0842895507812,10287.3798828125,,2206.487060546875,13372.2666015625
2006-06-25 00:00:00+00:00,,744.0842895507812,10287.3798828125,,2206.487060546875,13372.2666015625
2006-06-26 00:00:00+00:00,3998.412109375,744.0842895507812,10287.3798828125,,2206.487060546875,13372.2666015625
2006-06-27 00:00:00+00:00,3998.412109375,744.0842895507812,10287.3798828125,,2206.487060546875,13372.2666015625
2006-06-28 00:00:00+00:00,3998.412109375,744.0842895507812,10287.3798828125,,2206.487060546875,13372.2666015625
2006-06-29 00:00:00+00:00,3998.412109375,744.0842895507812,10287.3798828125,,2206.487060546875,13372.2666015625
2006-07-02 00:00:00+00:00,,744.0842895507812,10287.3798828125,,2206.487060546875,13372.2666015625
2006-07-03 00:00:00+00:00,3998.412109375,744.0842895507812,10287.3798828125,,2206.487060546875,13372.2666015625
2006-07-04 00:00:00+00:00,3998.412109375,744.0842895507812,10287.3798828125,,2206.487060546875,13372.2666015625
2006-07-05 00:00:00+00:00,3998.412109375,744.0842895507812,10287.3798828125,,2206.487060546875,13372.2666015625
2006-07-06 00:00:00+00:00,3998.412109375,744.0842895507812,10287.3798828125,,2206.487060546875,13372.2666015625
2006-07-09 00:00:00+00:00,,744.0842895507812,10287.3798828125,,2206.487060546875,13372.2666015625
2006-07-10 00:00:00+00:00,3998.412109375,744.0842895507812,10287.3798828125,,2206.487060546875,13372.2666015625
2006-07-11 00:00:00+00:00,3998.412109375,744.0842895507812,10287.3798828125,,2206.487060546875,13372.2666015625
2006-07-12 00:00:00+00:00,3998.412109375,744.0842895507812,10287.3798828125,,2206.487060546875,13372.2666015625
2006-07-13 00:00:00+00:00,3998.412109375,744.0842895507812,10287.3798828125,,2206.487060546875,13372.2666015625
2006-07-16 00:00:00+00:00,,744.0842895507812,10287.3798828125,,2206.487060546875,13372.2666015625
2006-07-17 00:00:00+00:00,3998.412109375,744.0842895507812,10287.3798828125,,2206.487060546875,13372.2666015625
2006-07-18 00:00:00+00:00,3998.412109375,744.0842895507812,10287.3798828125,,2206.487060546875,13372.2666015625
2006-07-19 00:00:00+00:00,3998.412109375,744.0842895507812,10287.3798828125,,2206.487060546875,13372.2666015625
2006-07-20 00:00:00+00:00,3998.412109375,744.0842895507812,10287.3798828125,,2206.487060546875,13372.2666015625
2006-07-23 00:00:00+00:00,,744.0842895507812,10287.3798828125,,2206.487060546875,13372.2666015625
2006-07-24 00:00:00+00:00,3998.412109375,784.4639892578125,11096.1650390625,,2372.6806640625,10838.5712890625
2006-07-25 00:00:00+00:00,4068.87841796875,794.2647705078125,11313.1591796875,,2352.0537109375,11434.736328125
2006-07-26 00:00:00+00:00,4005.537109375,805.2418212890625,10977.806640625,,2310.7998046875,11765.9384765625
2006-07-27 00:00:00+00:00,4026.123779296875,824.059814453125,11036.9873046875,,2383.8779296875,12179.9384765625
2006-07-30 00:00:00+00:00,4085.505615234375,824.059814453125,11096.1650390625,,2392.7177734375,12080.578125
2006-07-31 00:00:00+00:00,4117.17626953125,815.0427856445312,11184.9375,,2408.041015625,12039.177734375
2006-08-01 00:00:00+00:00,4117.17626953125,814.6505126953125,11323.0224609375,,2370.91259765625,12080.578125
2006-08-02 00:00:00+00:00,4122.71923828125,815.43505859375,11766.8701171875,,2398.61181640625,12502.8603515625
2006-08-03 00:00:00+00:00,4125.09375,815.43505859375,11766.8701171875,,2398.61181640625,12875.46484375
2006-08-06 00:00:00+00:00,4125.09375,815.43505859375,11589.3310546875,,2391.539306640625,12875.46484375
2006-08-07 00:00:00+00:00,4038.791748046875,796.6170043945312,11421.6533203125,,2386.824462890625,12511.140625
2006-08-08 00:00:00+00:00,4153.5966796875,791.1286010742188,11115.892578125,,2398.02197265625,12842.3427734375
2006-08-09 00:00:00+00:00,4150.431640625,780.1514892578125,10948.2197265625,,2360.304443359375,12883.7431640625
2006-08-10 00:00:00+00:00,4037.20849609375,771.5267944335938,10760.8173828125,,2363.84033203125,12560.8203125
2006-08-13 00:00:00+00:00,4096.5908203125,771.5267944335938,10997.53515625,,2373.27001953125,12511.140625
2006-08-14 00:00:00+00:00,4076.005859375,790.73681640625,10918.6279296875,,2395.075927734375,12577.380859375
2006-08-15 00:00:00+00:00,4101.341796875,801.7139892578125,11253.9814453125,,2382.10986328125,12511.140625
2006-08-16 00:00:00+00:00,4143.3046875,801.7139892578125,11234.251953125,,2415.11328125,12414.875
2006-08-17 00:00:00+00:00,4180.51806640625,811.5145263671875,11342.74609375,,2419.8271484375,12622.3466796875
2006-08-20 00:00:00+00:00,4228.0234375,811.5145263671875,11362.478515625,,2445.44970703125,12439.771484375
2006-08-21 00:00:00+00:00,4220.10498046875,813.0823364257812,11392.0634765625,,2463.921875,12290.3984375
2006-08-22 00:00:00+00:00,4166.2666015625,811.1226196289062,11500.560546875,,2457.3671875,12406.5810546875
2006-08-23 00:00:00+00:00,4192.39404296875,815.0427856445312,11401.9287109375,,2492.52392578125,12514.462890625
2006-08-24 00:00:00+00:00,4185.26904296875,824.451904296875,11224.390625,,2465.709716796875,12506.1611328125
